0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,is_fake
13970.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,46430.0,4404.0,1401.0,962.0,1384.0,1432.0,1442.0,2246.0,4930.0,8410.0,6320.0,5730.0,4380.0,2758.0,1816.0,1413.0,855.5,505.8,519.5,392.5,217.5,123.8,99.1,118.75,199.8,268.5,261.0,620.0,2138.0,3612.0,4400.0,3014.0,2312.0,1318.0,687.0,324.2,242.8,177.9,193.2,184.0,149.9,214.8,297.8,261.2,224.8,223.4,271.8,168.2,115.75,163.6,139.5,50.88,37.94,49.78,35.6,23.45,18.19,21.42,22.92,29.16,48.28,54.3,42.25,36.28,43.94,44.34,50.34,84.6,65.56,42.88,43.28,34.8,33.8,42.53,26.75,16.47,17.19,16.48,17.66,18.84,20.39,14.12,8.21,9.36,9.17,8.26,8.125,8.21,5.074,3.646,3.596,8.54,11.37,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,20930.0,416.8,231.0,173.8,133.0,101.5,89.8,162.5,853.0,3668.0,3426.0,1109.0,1589.0,4540.0,7630.0,4780.0,2408.0,2062.0,449.5,89.9,42.78,28.97,22.95,17.48,16.14,22.23,28.34,17.55,13.45,17.25,24.11,65.9,188.1,180.6,98.4,48.94,32.38,27.67,18.95,28.2,51.25,60.62,93.4,172.2,220.6,188.4,234.4,108.2,48.22,31.4,36.5,75.3,32.88,9.67,10.875,8.8,8.24,6.2,5.574,6.332,7.707,19.89,29.05,12.836,15.51,20.03,27.84,48.5,110.4,52.3,23.45,19.39,14.33,12.87,22.3,13.4,4.46,7.715,7.082,4.113,4.633,4.7,3.791,2.818,4.297,4.26,4.934,8.01,4.746,5.04,9.5,17.33,41.7,57.88,1
11200.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42180.0,25660.0,3468.0,2656.0,926.5,549.5,475.0,575.0,1220.0,1496.0,2015.0,6800.0,11510.0,18400.0,15890.0,9840.0,18200.0,26560.0,27540.0,12510.0,7340.0,9590.0,6852.0,5508.0,6280.0,3984.0,1444.0,370.0,294.5,286.5,234.1,168.2,226.0,284.8,301.5,293.0,352.2,213.1,167.2,203.9,138.4,111.8,212.5,353.2,519.5,445.5,322.0,417.5,599.0,250.5,145.0,53.9,40.28,76.1,65.2,48.3,36.66,35.72,54.78,63.94,116.3,109.2,87.2,87.75,82.3,83.2,122.7,164.0,124.75,72.4,63.62,82.1,75.9,89.3,59.53,36.2,42.53,49.1,52.8,45.97,46.72,36.9,19.97,19.23,19.97,20.06,18.67,11.79,10.336,5.312,6.312,11.44,17.73,1
-10.0,-10.0,-10.0,-10.0,-10.0,19140.0,6230.0,2542.0,1256.0,1127.0,579.5,561.5,1015.5,640.5,740.0,643.0,252.6,172.8,136.5,256.5,286.2,177.0,103.94,94.9,81.0,57.1,73.0,84.25,71.2,66.3,60.53,64.9,78.75,105.2,104.9,112.4,222.8,222.5,186.0,200.0,102.5,122.56,107.2,90.8,85.6,73.06,71.0,62.84,69.5,79.75,90.56,73.25,55.8,71.1,103.0,114.06,94.94,106.0,160.0,97.4,56.25,35.8,31.8,19.34,14.23,15.56,21.27,37.84,49.2,44.84,51.9,75.0,82.0,51.56,29.44,57.44,78.5,44.8,40.72,38.38,54.56,34.9,39.44,34.53,45.84,57.88,25.84,12.17,25.94,19.77,9.44,15.29,18.6,18.23,14.04,9.586,6.234,8.59,10.27,14.09,12.7,1
28830.0,-10.0,-10.0,-10.0,-10.0,65100.0,31170.0,13710.0,2506.0,655.5,1727.0,732.0,177.4,38.53,21.89,24.3,33.9,46.88,102.1,202.8,125.5,28.5,5.72,23.66,85.44,204.8,293.0,152.6,67.6,73.25,187.9,310.0,174.8,96.7,41.4,28.5,20.39,20.66,19.48,19.52,19.84,23.2,20.44,17.38,27.7,43.03,28.5,18.23,13.9,18.1,18.08,30.52,63.94,47.06,29.83,49.78,31.28,19.53,16.97,19.0,7.19,6.836,9.8,4.504,2.09,1.827,3.375,4.465,4.113,3.852,6.29,6.664,7.01,14.336,13.18,10.32,7.26,7.98,5.355,4.426,3.969,3.193,2.953,2.793,2.049,2.477,3.047,1.972,1.76,1.419,1.222,1.728,1.864,1.671,1.266,1.55,2.932,3.846,6.566,5.844,4.06,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,31300.0,3588.0,1198.0,672.5,619.0,754.5,843.0,1357.0,3056.0,6404.0,3880.0,1107.0,488.2,741.5,1459.0,1297.0,519.0,307.8,666.0,2146.0,2692.0,1437.0,539.5,402.2,565.5,850.5,1126.0,599.0,485.2,648.0,578.5,1217.0,1082.0,582.0,501.8,628.0,513.0,351.2,399.5,492.2,261.5,146.6,147.8,192.2,234.6,308.2,369.5,391.0,305.2,208.1,245.2,321.8,129.5,138.1,199.1,140.9,77.0,73.25,135.9,152.4,165.2,230.1,201.5,161.0,187.5,169.5,226.4,231.5,312.0,321.0,147.2,89.8,183.4,226.1,169.5,168.4,135.1,99.06,111.06,122.1,68.7,74.44,75.5,54.94,59.7,53.8,46.53,35.62,20.8,10.82,8.164,7.234,10.875,6.68,1
4244.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,36300.0,14090.0,11200.0,9290.0,6856.0,8270.0,15110.0,50240.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,30750.0,8156.0,2722.0,1204.0,783.5,604.5,653.0,933.0,2314.0,6144.0,20060.0,27970.0,29340.0,26930.0,9670.0,7664.0,4596.0,4480.0,5390.0,4420.0,2708.0,1589.0,1664.0,1486.0,1563.0,2040.0,2226.0,1523.0,1670.0,1613.0,1435.0,817.5,444.5,403.5,333.5,184.2,367.8,533.0,341.0,213.8,200.0,156.6,253.5,370.8,431.8,413.5,530.5,562.0,482.2,599.5,492.5,496.2,372.2,394.2,432.8,425.2,363.8,259.2,220.0,187.6,235.8,221.1,141.9,155.9,143.2,100.8,81.56,89.6,94.2,59.56,40.28,37.3,23.05,14.305,11.516,28.44,48.0,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,49180.0,6372.0,827.0,187.4,71.5,35.34,42.97,62.75,79.94,158.9,279.0,828.0,3046.0,5090.0,7828.0,2400.0,104.56,33.3,16.11,32.72,176.2,411.2,456.2,398.0,549.0,658.5,513.5,240.4,287.0,549.5,1269.0,1340.0,346.2,235.6,366.5,450.2,830.5,666.5,586.0,679.5,757.0,603.0,654.0,510.0,255.0,193.0,137.4,155.0,206.8,157.4,140.1,173.5,209.2,238.9,201.1,240.4,219.4,143.0,102.9,88.5,78.9,100.25,115.25,88.94,83.5,68.7,73.4,84.56,105.3,193.2,90.3,35.16,31.53,28.83,28.1,31.53,27.39,26.89,36.47,28.55,17.12,19.86,13.92,9.06,13.83,11.234,7.926,9.555,11.555,6.875,7.03,11.4,18.81,36.97,19.44,1
-10.0,-10.0,-10.0,-10.0,-10.0,24880.0,6640.0,967.5,137.0,67.9,30.89,30.64,48.25,56.25,106.25,164.2,364.2,549.0,568.5,427.0,509.8,1514.0,3044.0,2388.0,1250.0,434.2,233.4,170.1,146.8,110.4,74.94,60.06,71.5,83.94,97.6,84.9,119.06,131.2,114.5,90.6,105.25,184.8,226.1,209.4,162.9,93.0,89.44,100.9,70.7,54.44,71.9,85.1,67.0,55.78,49.44,35.56,31.97,26.72,27.48,12.93,6.414,8.67,7.492,5.523,4.965,4.945,5.613,9.586,16.34,20.31,12.016,12.35,17.62,21.05,34.4,60.28,40.34,25.53,18.33,12.586,10.26,15.28,9.06,5.547,8.96,6.66,2.87,3.088,3.121,1.889,1.987,3.219,3.32,4.184,6.297,3.549,3.443,5.82,9.2,25.81,34.75,1
1693.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,62100.0,28020.0,7810.0,1424.0,1181.0,473.0,591.0,627.5,537.0,533.0,627.0,1248.0,1219.0,1057.0,897.0,1581.0,2070.0,2206.0,5124.0,3744.0,1491.0,1144.0,459.8,160.8,110.8,140.2,161.4,74.0,42.3,38.97,69.6,95.0,186.2,165.9,215.0,294.8,264.5,315.8,300.0,285.2,653.5,588.5,317.2,151.2,165.5,222.2,209.8,267.0,322.0,260.5,200.9,259.2,149.2,42.5,44.53,30.2,15.8,11.09,12.02,20.61,23.33,30.5,39.03,36.8,31.03,59.47,59.75,58.94,102.8,54.12,27.52,29.98,29.3,32.88,35.34,32.44,24.77,23.72,20.72,22.48,21.86,15.34,12.27,12.945,11.56,12.78,10.02,16.62,14.875,4.77,4.44,4.63,7.676,11.71,1
2522.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42430.0,25980.0,3454.0,2688.0,936.5,513.5,364.0,489.8,1198.0,1450.0,1885.0,6836.0,11560.0,18430.0,15944.0,9896.0,18350.0,26740.0,27620.0,12590.0,7388.0,9620.0,6870.0,5548.0,6304.0,4000.0,1448.0,368.5,297.8,286.0,224.1,159.6,219.1,272.2,290.0,288.2,351.5,213.1,167.0,198.0,129.4,106.44,210.9,354.2,520.5,446.5,323.5,418.0,601.0,251.4,146.2,53.9,40.5,76.1,65.44,48.66,36.8,35.94,55.25,64.1,116.75,109.7,87.56,88.1,82.9,83.0,122.9,165.2,125.1,72.8,64.1,82.5,76.06,89.75,59.75,36.44,42.84,49.4,53.06,46.4,47.12,37.1,19.89,18.98,19.47,19.83,18.73,11.77,10.26,4.92,5.69,11.2,17.92,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,17950.0,2490.0,902.0,512.5,365.5,347.5,410.2,284.8,300.5,281.0,222.4,230.4,304.8,352.5,503.8,443.8,260.5,189.2,148.5,103.94,80.0,78.0,99.06,112.7,89.25,92.6,117.1,292.0,260.2,191.9,217.6,153.6,187.0,92.94,32.12,34.53,37.06,25.36,32.0,19.8,23.81,46.03,38.0,26.23,25.64,20.95,27.11,27.0,23.53,23.55,17.73,10.25,13.83,9.945,5.934,7.78,4.168,3.666,3.19,3.893,5.496,5.26,6.34,6.062,6.06,2.928,7.152,10.38,12.02,16.98,9.8,6.535,4.242,4.754,5.168,4.203,2.57,1.832,3.133,3.664,2.262,2.754,3.146,1.7705,2.0,3.555,3.748,3.12,2.857,2.48,2.852,3.205,8.23,12.69,3.602,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,16344.0,2860.0,1578.0,1039.0,660.0,604.0,561.0,461.8,785.5,2102.0,2214.0,3020.0,8410.0,16430.0,10670.0,6584.0,4148.0,2490.0,1418.0,1452.0,1147.0,921.5,1131.0,1507.0,1634.0,1529.0,1597.0,1376.0,1619.0,3572.0,3942.0,2934.0,1898.0,1487.0,3190.0,3292.0,5816.0,3500.0,2326.0,3060.0,3968.0,3214.0,3234.0,2352.0,2088.0,1937.0,1739.0,1805.0,1555.0,996.0,759.0,669.0,386.5,619.5,588.0,253.0,128.9,119.7,137.0,166.1,215.6,275.5,297.2,338.8,341.2,273.2,265.8,416.0,533.0,600.5,277.2,223.9,246.6,284.2,266.8,216.6,114.0,130.2,165.2,128.2,138.0,111.3,101.94,109.3,110.4,87.2,61.66,61.0,45.12,39.03,28.28,29.38,75.94,92.4,1
63000.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,16780.0,1014.0,151.1,135.0,143.9,138.2,198.4,422.0,868.0,1795.0,1253.0,542.5,1127.0,2776.0,4244.0,4852.0,3588.0,2588.0,2248.0,1378.0,546.0,191.2,92.1,75.0,93.1,149.5,157.1,113.75,61.66,46.84,50.6,37.16,29.38,24.8,40.03,53.2,75.06,59.06,27.34,20.55,39.62,36.03,21.61,29.53,45.2,60.25,32.25,36.97,50.66,33.5,24.08,26.02,10.34,5.336,5.45,3.57,2.363,2.41,3.38,3.398,4.797,8.26,8.92,8.2,9.5,12.41,12.44,17.88,26.14,13.91,9.96,8.875,5.883,5.324,6.51,3.467,1.955,3.615,2.83,1.358,2.375,2.56,1.256,0.8325,1.24,1.437,1.296,1.301,1.495,1.299,3.172,4.34,4.293,4.63,1
11380.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42980.0,26020.0,3618.0,2808.0,964.0,550.0,514.0,603.5,1257.0,1494.0,2154.0,6880.0,11650.0,18480.0,16200.0,9780.0,18350.0,26750.0,27400.0,12600.0,7404.0,9784.0,6770.0,5676.0,6270.0,3976.0,1453.0,367.5,310.8,293.2,234.9,181.6,221.8,296.5,312.5,301.5,348.0,216.4,166.8,206.9,143.1,116.0,213.2,347.5,528.5,448.8,325.0,413.0,601.5,256.5,147.4,55.38,43.62,75.44,66.2,48.47,37.38,35.6,55.6,62.66,116.94,109.56,87.3,87.94,84.06,80.7,122.6,162.0,125.6,72.4,63.3,84.2,79.7,89.3,60.34,36.0,41.84,50.22,54.66,45.47,46.94,38.16,19.38,20.75,20.14,20.36,19.3,12.125,10.52,5.32,6.504,12.0,18.02,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,48770.0,2334.0,364.5,101.9,148.2,70.75,45.2,57.47,52.38,79.06,153.0,219.5,190.6,112.44,59.97,51.2,65.6,132.4,487.8,762.5,511.0,372.8,288.5,414.2,414.5,187.6,56.97,7.348,1.138,0.6987,0.399,0.3474,0.859,1.389,1.262,1.413,2.328,1.822,2.748,7.31,12.03,33.88,118.25,744.5,1119.0,262.0,346.0,789.5,761.0,205.1,80.25,34.38,28.89,27.78,17.16,12.18,5.64,5.938,8.25,12.19,17.58,19.19,19.03,14.81,12.414,23.73,34.28,21.02,8.77,7.18,5.55,2.707,2.027,2.533,2.021,2.139,1.661,1.452,1.646,1.03,0.6807,0.7627,0.764,1.022,0.7397,1.392,2.352,1.576,2.672,4.598,5.168,7.363,7.223,1
-10.0,-10.0,-10.0,-10.0,-10.0,44300.0,10904.0,1025.0,570.5,376.0,340.8,121.9,99.6,137.9,281.0,289.5,109.8,41.62,60.22,135.2,165.9,125.9,91.7,103.5,138.9,91.1,40.66,62.6,119.1,114.4,55.1,59.12,174.1,348.8,193.0,100.6,100.1,136.2,268.5,258.5,211.5,149.6,118.44,87.9,60.2,32.62,19.39,13.81,17.14,26.28,27.62,25.33,42.7,51.7,57.88,61.75,42.97,31.78,23.62,15.164,9.36,6.586,9.32,17.2,13.08,7.94,10.77,15.41,10.48,4.824,7.355,12.15,14.266,13.875,24.25,46.78,26.61,12.445,12.55,9.414,10.336,10.23,6.688,4.43,7.914,9.1,5.723,4.72,4.164,3.004,2.914,3.111,3.953,5.19,5.316,4.004,4.082,3.89,9.336,12.125,6.516,1
-10.0,-10.0,-10.0,-10.0,-10.0,29890.0,14190.0,2330.0,786.5,180.9,66.25,67.94,81.8,41.34,29.14,37.66,62.72,50.78,23.47,18.81,35.75,61.5,97.75,87.5,51.75,48.28,93.5,121.75,88.06,87.94,116.3,169.9,191.5,220.9,255.9,426.5,874.0,1034.0,1023.0,845.5,1024.0,1701.0,1875.0,2158.0,1953.0,1215.0,1317.0,2064.0,1787.0,1580.0,1795.0,1608.0,859.0,803.5,712.0,555.5,329.8,234.6,214.0,113.4,101.94,126.06,73.5,24.66,24.06,36.53,50.03,84.75,105.25,92.75,77.6,86.6,141.5,127.0,156.4,235.9,177.8,94.25,90.0,74.9,75.06,87.0,78.8,75.9,88.4,66.56,44.9,56.12,53.78,49.12,37.8,32.1,40.44,43.1,36.16,24.97,25.44,29.5,34.78,84.75,119.1,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12190.0,1047.0,182.1,129.8,99.4,70.94,54.03,41.38,110.3,287.8,179.2,53.53,71.25,120.3,62.44,35.8,21.19,9.05,6.137,3.803,3.654,3.408,3.348,3.285,4.09,5.52,8.64,13.58,9.68,10.6,21.73,32.8,62.0,60.12,48.44,48.97,27.98,22.67,38.9,35.1,35.75,28.77,21.73,26.52,52.53,65.1,75.94,73.6,77.44,70.5,45.34,41.06,43.8,33.16,23.3,22.83,11.49,5.543,6.99,8.8,12.5,22.39,29.31,20.38,28.53,46.88,55.84,47.34,37.38,51.22,37.56,22.94,28.2,39.12,28.02,19.78,21.55,20.11,22.8,17.4,9.68,10.52,8.75,7.43,8.34,10.16,5.44,3.678,4.22,3.658,3.611,4.71,3.098,4.07,3.963,1
-10.0,-10.0,-10.0,-10.0,-10.0,44030.0,10376.0,2544.0,1020.0,824.0,1093.0,1101.0,391.0,216.1,297.5,362.2,671.0,905.5,1162.0,922.5,602.5,1047.0,2270.0,1445.0,551.5,510.2,612.5,489.2,467.8,467.5,443.2,541.5,600.0,546.5,520.0,498.2,714.0,742.5,525.5,365.5,503.0,729.5,978.0,1022.5,936.5,682.0,798.5,1271.0,1250.0,1264.0,1179.0,1130.0,1043.0,1076.0,1417.0,1009.5,697.5,702.0,641.0,238.1,205.5,311.8,197.0,113.75,119.44,158.6,203.6,220.8,481.0,426.8,230.6,186.5,258.5,302.8,319.2,403.5,397.8,334.2,286.2,226.9,177.4,249.8,194.1,109.56,159.4,120.94,103.3,123.6,106.1,79.7,59.47,59.16,61.44,64.0,58.16,37.5,22.06,24.52,23.84,53.25,58.97,1
-10.0,-10.0,-10.0,-10.0,63300.0,-10.0,-10.0,21010.0,346.0,205.0,159.1,134.6,143.1,118.06,182.1,881.5,3678.0,3482.0,1176.0,1588.0,4730.0,7668.0,5070.0,2602.0,2044.0,474.8,101.6,55.4,45.56,33.1,28.6,25.73,27.16,31.89,20.88,16.44,18.8,25.56,70.7,195.9,187.4,106.5,54.47,36.28,29.38,19.95,29.3,54.28,64.44,91.2,168.9,221.4,186.2,236.1,111.3,47.2,31.5,39.1,75.8,33.97,10.445,11.17,9.21,8.0,6.152,5.535,6.316,8.5,19.69,28.78,14.7,15.875,20.58,27.22,48.6,110.3,52.9,23.89,19.81,14.16,12.84,22.08,13.34,4.36,7.715,6.996,4.066,4.812,4.95,3.809,3.08,4.37,4.434,5.156,8.03,4.395,5.3,9.195,17.77,42.28,58.78,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,26290.0,3060.0,425.2,395.2,588.5,976.5,992.5,433.5,271.5,251.5,274.8,325.2,570.0,697.0,329.8,372.2,670.5,608.0,373.2,240.5,186.0,179.5,202.4,163.5,165.1,189.0,194.1,147.9,110.5,144.2,265.0,360.8,428.0,556.0,500.0,362.0,300.0,290.0,234.6,178.4,175.1,370.5,366.0,223.2,276.2,311.0,305.5,377.5,435.2,298.5,166.6,140.0,142.5,79.4,82.1,151.4,97.9,37.9,26.4,33.44,36.7,38.72,73.56,64.56,49.0,42.3,65.8,89.06,127.56,195.2,106.1,78.6,73.25,52.94,46.72,66.6,65.0,48.1,55.56,44.9,29.9,30.44,34.53,28.1,20.03,21.53,21.02,16.89,16.53,12.0,11.79,12.2,10.58,28.78,41.44,1
17550.0,-10.0,-10.0,-10.0,-10.0,-10.0,53730.0,22340.0,1889.0,1149.0,831.5,523.0,317.5,358.0,790.5,3226.0,18640.0,19230.0,7404.0,3344.0,802.0,468.2,302.5,482.2,1238.0,1641.0,1119.0,672.0,471.5,785.5,2354.0,3594.0,2380.0,2552.0,1915.0,1288.0,1238.0,930.0,594.5,494.8,588.5,520.5,553.5,636.5,683.5,883.0,998.0,1072.0,905.5,1037.0,1069.0,1046.0,902.5,723.5,895.0,779.0,639.5,644.0,547.5,404.5,177.6,166.4,82.7,58.72,65.06,106.75,108.44,125.44,233.1,202.4,139.2,158.0,174.9,229.9,292.2,256.5,226.9,137.4,155.1,172.2,154.5,179.4,118.75,72.44,102.0,106.9,85.44,90.94,80.94,65.56,65.9,41.38,30.58,31.33,31.7,24.34,30.53,15.54,15.57,31.9,42.2,1
15360.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,63970.0,9870.0,1470.0,538.5,317.8,282.0,537.0,785.0,2950.0,7440.0,3692.0,733.5,398.5,289.0,262.0,586.5,1636.0,2112.0,923.5,258.0,110.5,114.2,159.2,249.8,567.5,497.5,239.2,257.5,438.0,622.5,1049.0,1134.0,543.0,375.2,322.5,260.2,228.1,207.5,270.2,186.6,86.25,65.44,103.44,145.5,199.0,229.4,146.5,86.06,73.0,65.4,74.4,43.28,30.03,38.8,27.02,23.48,21.5,19.44,18.61,26.1,34.34,29.3,39.72,36.2,36.28,44.0,51.97,60.88,50.5,32.62,29.4,23.97,26.06,29.72,21.2,13.96,14.24,14.72,14.08,12.1,11.9,9.945,6.38,7.17,6.492,5.52,6.438,5.883,4.254,5.37,3.525,7.984,11.25,1
14776.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,23680.0,7680.0,5970.0,5480.0,5200.0,23660.0,54270.0,-10.0,-10.0,-10.0,41180.0,35000.0,27650.0,14856.0,6360.0,5540.0,10130.0,18930.0,22510.0,18900.0,16940.0,23440.0,21000.0,12790.0,10090.0,9110.0,8560.0,10180.0,8820.0,6576.0,5000.0,4870.0,4228.0,6136.0,7900.0,9690.0,10310.0,10940.0,4988.0,2698.0,1279.0,493.0,617.0,922.0,1575.0,1516.0,1072.0,586.0,465.5,670.0,713.0,269.2,164.5,120.4,67.94,68.5,58.88,73.8,166.0,248.0,334.5,476.8,599.0,716.5,551.0,517.5,477.8,500.0,392.0,364.0,282.2,242.2,214.0,296.2,250.8,160.9,169.5,192.4,165.6,129.0,132.1,90.2,78.0,91.8,60.38,55.88,60.7,34.53,24.48,19.84,22.05,23.22,29.75,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,30460.0,3806.0,1133.0,706.0,640.5,687.0,871.0,1324.0,2984.0,6330.0,3850.0,1098.0,494.2,738.5,1430.0,1302.0,510.2,299.2,705.0,2108.0,2692.0,1439.0,522.5,397.5,563.5,851.5,1113.0,596.0,522.5,606.5,604.0,1228.0,1037.0,568.0,522.5,636.5,512.5,338.5,415.2,483.5,268.8,138.1,146.1,198.8,242.8,326.0,359.5,385.2,292.2,225.5,224.4,329.0,139.5,148.9,195.0,131.0,75.25,70.3,130.9,142.8,179.9,229.0,208.0,166.9,180.1,170.2,229.0,215.9,302.2,311.5,146.0,98.44,180.2,225.0,177.6,155.8,135.1,94.0,105.94,127.06,65.0,74.06,77.75,52.97,61.28,53.88,45.34,35.12,20.5,9.664,8.52,6.562,11.266,6.25,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,48700.0,2346.0,461.2,156.4,86.44,67.06,78.4,94.25,98.1,110.25,159.4,219.8,193.4,116.6,63.62,52.12,64.8,134.2,491.0,763.0,513.0,371.5,289.5,414.2,413.8,187.8,57.88,7.816,1.743,1.349,1.099,1.085,1.375,1.794,1.538,1.509,2.27,1.95,2.936,7.625,12.125,34.06,118.75,745.0,1117.0,260.5,345.8,788.5,761.0,205.8,80.94,34.66,29.22,27.81,17.1,12.18,5.703,5.96,8.22,12.17,17.56,19.25,19.1,14.805,12.4,23.75,34.2,21.08,8.766,7.17,5.523,2.674,2.037,2.568,2.041,2.152,1.682,1.458,1.654,1.035,0.71,0.8164,0.81,1.047,0.7676,1.443,2.389,1.63,2.732,4.652,5.242,7.438,7.24,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,17010.0,994.5,154.2,149.5,151.1,160.9,220.0,435.2,904.0,1793.0,1290.0,550.0,1101.0,2768.0,4330.0,4820.0,3602.0,2610.0,2236.0,1378.0,525.0,193.9,95.7,78.9,93.94,151.2,166.1,114.8,60.72,49.75,51.66,41.25,28.33,26.64,41.16,54.97,76.6,56.38,27.88,23.02,40.16,36.7,21.9,31.19,45.22,60.47,31.47,37.6,51.3,33.72,24.8,26.16,10.305,5.23,5.305,3.7,2.469,2.367,3.459,3.389,4.85,8.01,9.28,7.938,9.695,12.625,12.72,18.48,25.38,14.26,10.086,8.84,5.914,5.203,6.465,3.46,1.921,3.525,2.828,1.431,2.447,2.633,1.303,0.875,1.317,1.467,1.344,1.338,1.534,1.236,3.217,4.402,4.15,4.676,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,48640.0,13280.0,10880.0,4988.0,3254.0,3586.0,1916.0,1675.0,2824.0,2416.0,1373.0,1199.0,1067.0,729.5,933.0,2502.0,2824.0,1761.0,1000.5,597.0,824.0,1110.0,1232.0,921.0,849.0,894.0,832.0,514.5,522.0,429.0,359.0,326.2,271.2,245.2,286.2,460.8,651.5,895.0,1051.0,1250.0,1225.0,1319.0,969.5,950.0,1212.0,1146.0,664.5,756.0,866.5,697.5,523.5,497.5,448.0,220.4,178.6,247.5,138.5,68.6,55.47,83.6,85.4,128.0,295.2,250.8,149.9,109.9,151.2,177.1,229.2,282.2,231.8,147.2,169.1,131.9,139.1,169.9,95.2,52.7,77.56,69.25,47.97,58.3,60.9,55.97,45.16,35.1,29.98,32.44,35.28,20.48,15.164,18.9,20.03,45.75,62.84,1
-10.0,-10.0,-10.0,-10.0,-10.0,43140.0,23260.0,1999.0,37.47,24.94,17.05,12.55,41.6,291.2,330.8,58.34,6.766,4.324,4.86,3.426,4.426,23.03,44.62,28.45,19.42,20.2,15.85,27.06,66.06,63.4,31.89,52.47,64.3,36.62,23.2,23.42,62.2,164.6,135.9,116.5,131.9,252.5,409.0,249.2,183.1,281.5,380.0,313.2,234.5,223.5,154.4,173.5,152.1,185.4,181.2,174.1,91.6,72.25,67.06,63.34,45.78,26.94,14.38,20.12,20.75,12.83,16.12,30.83,33.2,22.08,18.5,24.94,27.77,27.52,47.56,89.25,39.53,27.17,21.92,15.79,16.7,19.27,15.21,12.21,20.42,13.19,6.883,12.945,13.125,7.453,8.695,6.363,5.53,5.727,4.047,4.547,4.61,5.27,10.0,13.266,8.25,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,43870.0,4856.0,937.5,237.8,146.8,150.9,187.6,142.6,117.7,104.5,266.2,508.0,278.5,111.56,66.75,55.84,63.03,67.25,64.75,56.16,65.3,67.8,49.4,70.0,77.25,77.25,70.56,57.06,38.25,23.61,32.4,31.89,30.9,28.14,31.17,28.86,23.78,19.89,16.27,8.91,6.016,7.13,9.055,8.12,5.496,4.99,4.035,3.227,6.105,6.332,5.934,3.61,2.695,1.852,1.828,2.105,1.3955,1.002,1.095,0.851,0.4065,0.233,0.3438,0.618,1.252,1.131,1.429,1.988,3.1,4.543,2.143,0.7207,0.5923,0.802,1.367,1.93,1.357,0.483,0.4,0.4458,0.4934,0.718,0.684,0.735,1.078,1.275,0.72,0.8384,0.9395,1.253,1.259,1.517,3.168,5.43,3.273,1
-10.0,-10.0,-10.0,-10.0,-10.0,27020.0,18610.0,5444.0,1077.0,194.0,65.5,60.1,81.0,37.8,26.56,28.23,27.9,28.84,19.95,16.78,25.58,43.25,93.06,93.1,44.3,48.78,90.2,89.6,68.0,57.47,87.06,88.4,132.6,179.4,214.1,353.0,720.5,629.0,651.0,736.0,733.0,1324.0,1873.0,1612.0,1573.0,971.0,1151.0,1695.0,1449.0,924.0,1193.0,1041.0,553.0,627.5,1028.0,588.0,349.8,208.1,214.9,98.9,69.8,133.0,95.8,28.39,19.67,36.53,41.78,48.62,73.06,81.25,50.2,70.56,117.7,103.9,139.8,235.5,192.8,108.4,88.56,64.25,59.28,61.88,59.16,55.75,70.56,65.4,36.72,44.12,53.88,38.9,37.53,37.06,29.9,31.67,30.78,17.62,20.6,26.88,22.23,86.3,136.9,1
